time_s,ankle_dorsiflexion_deg,ankle_inversion_deg,joint1_target_deg,joint1_measured_deg,joint1_error_deg,joint1_torque_nm,joint1_goal_tick,joint4_target_deg,joint4_measured_deg,joint4_error_deg,joint4_torque_nm,joint4_goal_tick,joint6_target_deg,joint6_measured_deg,joint6_error_deg,joint6_torque_nm,joint6_goal_tick
6.86,10.008941203358054,-3.309875223770581,10.008941203358054,10.100298836706408,-0.09135763334835337,-0.003157129359859837,2162,-7.870906628821051,-7.876672203549641,0.005765574728590706,-0.00025915497677664583,1958,-2.1380345745370053,-2.223626633156766,0.08559205861976107,0.0034162843366363597,2024
6.87,9.988095286087963,-3.3255808724201623,9.988095286087963,10.079736128832387,-0.09164084274442583,-0.003170446309567046,2162,-7.8740851608994555,-7.880121731168167,0.006036570268711661,-0.0002481922524118106,1958,-2.1140101251885093,-2.1996143976642237,0.08560427247571456,0.0034186385619790413,2024
6.88,9.967150790349752,-3.3412536989291275,9.967150790349752,10.059073905726464,-0.09192311537671188,-0.0031837319656977383,2161,-7.87718597893622,-7.883493458173123,0.0063074792369028606,-0.00023722708062252386,1958,-2.0899648114135343,-2.1755804475533425,0.08561563613980823,0.003420959046320662,2024
6.890000000000001,9.946107922857141,-3.3568935486130025,9.946107922857141,10.038312371334928,-0.09220444847778866,-0.0031969861971288894,2161,-7.880209052327522,-7.886787351302383,0.006578298974861471,-0.00022625956962944727,1958,-2.065898870529623,-2.1515250200325493,0.0856261495029264,0.003423245766758211,2025
6.9,9.92496689129474,-3.372500267112783,9.92496689129474,10.017451730584236,-0.09248483928949501,-0.0032102088730462126,2161,-7.883154351236843,-7.890003378061998,0.006849026825154542,-0.00021528982767506175,1958,-2.041812540057901,-2.127448352522242,0.08563581246434127,0.0034254987007215636,2025
6.91,9.903727904315994,-3.388073700396461,9.903727904315994,9.996492189378962,-0.0927642850629666,-0.00322339986295007,2161,-7.886021846595278,-7.893141506726519,0.00711966013124127,-0.0002043179630265863,1958,-2.0177060577207206,-2.103350682652447,0.08564462493172613,0.00342771782597704,2025
6.92,9.882391171541132,-3.4036136947605367,9.882391171541132,9.975433954599783,-0.09304278305865173,-0.0032365590366525898,2160,-7.888811510101802,-7.896201706339313,0.0073901962375111626,-0.0001933440839698942,1958,-1.9935796614393317,-2.0792322482604737,0.08565258682114177,0.003429903120622838,2025
6.93,9.860956903555083,-3.419120096831542,9.860956903555083,9.95427723410143,-0.09332033054634636,-0.0032496862642796354,2160,-7.891523314223565,-7.899183946712866,0.007660632489301531,-0.0001823682988123694,1958,-1.9694335893315218,-2.055093287388567,0.08565969805704522,0.0034320545630919562,2026
6.94,9.839425311905426,-3.434592753567546,9.839425311905426,9.933022236710634,-0.09359692480520841,-0.003262781416271396,2160,-7.894157232196151,-7.902088198429081,0.007930966232929302,-0.00017139071587793202,1958,-1.9452680797092765,-2.030934038281558,0.0856659585722819,0.003434172132149787,2026
6.95,9.81779660910028,-3.4500315122596708,9.81779660910028,9.911669172224077,-0.09387256312379594,-0.0032758443633843885,2160,-7.896713238023857,-7.904914432839568,0.00820119481571168,-0.00016041144351066142,1958,-1.9210833710764263,-2.0067547393845144,0.08567136830808783,0.003436255806895467,2026
6.96,9.796071008606209,-3.4654362205336047,9.796071008606209,9.890218251406306,-0.09414724280009733,-0.0032888749766955662,2159,-7.899191306479936,-7.90766262206593,0.008471315585993197,-0.00014943059007033709,1958,-1.896879702126275,-1.982555629340383,0.0856759272141077,0.0034383055667664883,2026
6.97,9.774248724846112,-3.480806726351096,9.774248724846112,9.868669685987664,-0.094420961141552,-0.003301873127600153,2159,-7.901591413106852,-7.910332739000031,0.008741325893179091,-0.00013844826393216627,1958,-1.8726573117392624,-1.9583369469876384,0.08567963524837609,0.0034403213915328397,2027
6.98,9.752329973197128,-3.496142878011455,9.752329973197128,9.847023688662194,-0.09469371546506469,-0.0033148386878117638,2159,-7.903913534216523,-7.912924757304274,0.009011223087751225,-0.00012746457348586284,1958,-1.8484164389806088,-1.9340989313579244,0.08568249237731586,0.003442303261297619,2027
6.99,9.73031496998848,-3.511444524153061,9.73031496998848,9.825280473085542,-0.09496550309705956,-0.0033277715293679117,2159,-7.906157646890548,-7.915438651411849,0.00928100452130147,-0.00011647962713466197,1958,-1.8241573230979349,-1.909841821673694,0.0856844985757593,0.003444251156502885,2027
7.0,9.70820393249937,-3.526711513754838,9.70820393249937,9.803440253872846,-0.09523632137347697,-0.0033406715246272487,2158,-7.908323728980443,-7.917874396527,0.00955066754655557,-0.00010549353329510763,1958,-1.7998802035189267,-1.8855658573458498,0.08568565382692299,0.003446165057922014,2028
7.01,9.685997078956804,-3.541943696137766,9.685997078956804,9.781503246596627,-0.09550616763982278,-0.0033535385462735217,2158,-7.9104117591078555,-7.920231968625252,0.009820209517395396,-9.450640039383555e-05,1958,-1.7755853198489513,-1.8612712779713796,0.08568595812242819,0.00344804494666686,2028
7.0200000000000005,9.663694628533463,-3.5571409209663547,9.663694628533463,9.75946966778465,-0.09577503925118591,-0.0033663724673167663,2158,-7.912421716664767,-7.922511344453661,0.01008962778889394,-8.351833686775188e-05,1958,-1.7512729118686992,-1.836958323330992,0.08568541146229317,0.003449890804184485,2028
7.03,9.641296801345533,-3.572303038250128,9.641296801345533,9.73733973491779,-0.09604293357225734,-0.0033791731610914337,2158,-7.9143535818137085,-7.924712501531042,0.010358919717332804,-7.252945116419801e-05,1958,-1.7269432195318266,-1.8126272333867528,0.08568401385492612,0.0034517026122557175,2028
7.04,9.618803818450518,-3.587429898345113,9.618803818450518,9.715113666427893,-0.09630984797737467,-0.003391940501263303,2157,-7.916207335487951,-7.926835418148184,0.010628082660234005,-6.153985173724171e-05,1958,-1.7025964829625695,-1.788278248279711,0.08568176531714165,0.003453480353000715,2029
7.05,9.596215901845087,-3.602521351955303,9.596215901845087,9.692791681695608,-0.09657577985052214,-0.003404674361823374,2157,-7.917982959391694,-7.928880073368076,0.01089711397638224,-5.0549647049056255e-05,1958,-1.6782329424533946,-1.7639116083275344,0.0856786658741397,0.003455224008872223,2029
7.0600000000000005,9.573533274462852,-3.617577250134148,9.573533274462852,9.670374001048232,-0.0968407265853815,-0.0034173746170965127,2157,-7.919680436000249,-7.9308464470261,0.011166011025851925,-3.95589455670373e-05,1958,-1.6538528384626054,-1.7395275540221338,0.08567471555952837,0.0034569335626630344,2029
7.07,9.55075616017219,-3.632597444286007,9.55075616017219,9.64786084575753,-0.09710468558533995,-0.003430041141736173,2157,-7.921299748560203,-7.932734519730239,0.0114347711700374,-2.8567855763429045e-05,1958,-1.6294564116119905,-1.7151263260272915,0.08566991441530115,0.0034586089974993025,2029
7.08,9.527884783774022,-3.647581786167632,9.527884783774022,9.625252438037553,-0.09736765426352992,-0.003442673810732014,2156,-7.9228408810895985,-7.9345442728612685,0.011703391771670435,-1.75764861154986e-05,1958,-1.6050439026844279,-1.6907081651762854,0.0856642624918577,0.003460250296847067,2030
7.09,9.504919370999605,-3.6625301278896143,9.504919370999605,9.602549001042442,-0.09762963004283859,-0.003455272499404338,2156,-7.924303818378075,-7.936275688572933,0.011971870194856793,-6.5849451014446045e-06,1958,-1.580615552621532,-1.6662733124695124,0.0856577598479806,0.0034618574445055717,2030
7.1000000000000005,9.481860148508284,-3.67744232191786,9.481860148508284,9.579750758864236,-0.09789061035595245,-0.0034678370834126775,2156,-7.925688545987038,-7.93792874979213,0.012240203805092144,4.406658797325054e-06,1958,-1.5561716025212482,-1.6418220090721092,0.08565040655086091,0.003463430424615346,2030
7.11,9.45870734388528,-3.6923182210750287,9.45870734388528,9.556857936530642,-0.09815059264536202,-0.003480367438748932,2156,-7.926995050249779,-7.939503440219073,0.012508389969293862,1.5398217099622802e-05,1958,-1.5317122936355034,-1.6173544963115722,0.08564220267606877,0.0034649692216497325,2031
7.12,9.435461185639427,-3.707157678542004,9.435461185639427,9.533870760002834,-0.09840957436340644,-0.003492863441747019,2155,-7.928223318271634,-7.940999744327461,0.01277642605582648,2.638962132367386e-05,1958,-1.5072378673677973,-1.5928710156753765,0.08563314830757936,0.0034664738204231486,2031
7.13,9.41212190320092,-3.7219605478593363,9.41212190320092,9.510789456173207,-0.09866755297228613,-0.0035053249690771126,2155,-7.929373337930091,-7.942417647364617,0.013044309434525529,3.7380762990398345e-05,1958,-1.4827485652708323,-1.5683718088085916,0.08562324353775921,0.0034679442060867737,2031
7.140000000000001,9.388689726919054,-3.736726682928676,9.388689726919054,9.487614252863144,-0.09892452594408989,-0.003517751897751037,2155,-7.930445097874917,-7.943757135351648,0.01331203747673095,4.8371533623682746e-05,1958,-1.4582446290441393,-1.543857117511497,0.08561248846735794,0.0034693803641271926,2031
7.15,9.365164888059956,-3.751455938014231,9.365164888059956,9.46434537882077,-0.0991804907608139,-0.003530144105118178,2155,-7.93143858752828,-7.945018195083577,0.013579607555296623,5.936182474856194e-05,1958,-1.4337263005316787,-1.5193271837371958,0.08560088320551726,0.0034707822803695955,2032
7.16,9.341547618804281,-3.7661481677442015,9.341547618804281,9.440983063718695,-0.09943544491441426,-0.003542501468877887,2154,-7.932353797084835,-7.9462008141294715,0.013847017044636492,7.035152789809044e-05,1958,-1.4091938217194486,-1.494782249589226,0.08558842786977738,0.003472149940979823,2032
7.17,9.317838152244946,-3.7808032271122123,9.317838152244946,9.417527538151736,-0.09968938590679113,-0.0035548238670673913,2154,-7.933190717511831,-7.947304980832568,0.014114263320735695,8.134053460906367e-05,1958,-1.384647434733115,-1.470222557319172,0.08557512258605703,0.003473483332458632,2032
7.18,9.294036722384806,-3.7954209714787464,9.294036722384806,9.393979033634656,-0.09994231124985063,-0.0035671111780725866,2154,-7.9339493405492085,-7.948330684310388,0.014381343761179189,9.232873642447785e-05,1958,-1.3600873818356,-1.4456483493242724,0.08556096748867244,0.0034747824416482176,2033
7.19,9.270143564134372,-3.8100012565725647,9.270143564134372,9.370337782599872,-0.10019421846550015,-0.0035793632806230035,2153,-7.934629658709657,-7.949277914454845,0.014648255745188327,0.00010331602489827355,1958,-1.3355139054247167,-1.4210598681450293,0.08554596272031283,0.003476047255725143,2033
7.2,9.24615891330947,-3.8245439384921376,9.24615891330947,9.346604018395155,-0.10044510508568494,-0.003591580053796134,2153,-7.935231665278714,-7.950146661932344,0.014914996653630396,0.00011430229159038827,1958,-1.3109272480307597,-1.3964573564628129,0.08553010843205355,0.003477277762205645,2033
7.21,9.222083006628921,-3.8390488737070694,9.222083006628921,9.32277797528134,-0.10069496865241984,-0.003603761377019641,2153,-7.935755354314817,-7.950936918183874,0.01518156386905679,0.00012528742807224168,1958,-1.2863276523141056,-1.3718410570974682,0.08551340478336245,0.0034784739489472374,2033
7.22,9.197916081712197,-3.853515919059506,9.197916081712197,9.298859888430004,-0.10094380671780685,-0.0036159071300709434,2153,-7.936200720649368,-7.95164867542509,0.01544795477572209,0.00013627132592618219,1958,-1.2617153610628322,-1.3472112130049159,0.08549585194208396,0.0034796358041444576,2034
7.23,9.1736583770771,-3.8679449317655474,9.1736583770771,9.27484999392115,-0.1011916168440494,-0.0036280171930757887,2152,-7.936567759886779,-7.9522819266463936,0.01571416675961428,0.00014725387674699789,1958,-1.2370906171903233,-1.3225680672747573,0.08547745008443391,0.0034807633163286317,2034
7.24,9.149310132137373,-3.8823357694166654,9.149310132137373,9.25074852874087,-0.1014383966034969,-0.00364009144651659,2152,-7.936856468404521,-7.952836665612999,0.015980197208477,0.00015823497214251855,1958,-1.2124536637328538,-1.2979118631278725,0.0854581993950189,0.003481856474373763,2034
7.25,9.12487158720037,-3.8966882899811006,9.12487158720037,9.226555730779017,-0.1016841435786479,-0.003652129771224185,2152,-7.9370668433531595,-7.953312886864998,0.016246043511838202,0.00016921450373475443,1958,-1.187804743847213,-1.273242843914023,0.0854381000668099,0.0034829152674895536,2034
7.26,9.100342983464664,-3.9110023518052706,9.100342983464664,9.202271838826853,-0.10192885536218986,-0.003664132048387719,2152,-7.937198882656379,-7.95371058571741,0.01651170306103078,0.00018019236316063093,1958,-1.1631441008082877,-1.2485612531094463,0.08541715230115848,0.003483939685226974,2035
7.2700000000000005,9.075724563017664,-3.925277813615166,9.075724563017664,9.177897092574684,-0.10217252955701982,-0.003676098159552497,2151,-7.937252585011001,-7.95402975826023,0.016777173249229185,0.00019116844207593253,1958,-1.1384719780066639,-1.2238673343144553,0.08539535630779144,0.003484929717476863,2035
7.28,9.051016568833246,-3.9395145345177367,9.051016568833246,9.153431732609503,-0.10241516377625554,-0.003688027986616978,2151,-7.937227949887009,-7.954270401358472,0.017042451471462123,0.00020214263215097977,1958,-1.1137886189462403,-1.1991613312510343,0.08537271230479401,0.003485885354466152,2035
7.29,9.026219244769337,-3.953712374002301,9.026219244769337,9.128876000412616,-0.10265675564327842,-0.0036999214118419873,2151,-7.937124977527541,-7.954432512652187,0.017307535124645966,0.00021311482507654477,1958,-1.0890942672417985,-1.1744434877604317,0.08534922051863304,0.003486806586765394,2036
7.3,9.001332835565515,-3.96787119194191,9.001332835565515,9.104230138357252,-0.10289730279173827,-0.0037117783178441735,2150,-7.936943668948889,-7.954516090556503,0.017572421607613364,0.00022408491256397257,1958,-1.0643891666166276,-1.1497140478007546,0.08532488118412689,0.0034876934052805583,2036
7.3100000000000005,8.97635758684059,-3.981990848594751,8.97635758684059,9.07949438970618,-0.10313680286559151,-0.0037235985876024756,2150,-7.936684025940501,-7.954521134261625,0.017837108321122796,0.00023505278634172733,1958,-1.0396735609000909,-1.1249732554445615,0.08529969454447031,0.0034885458012610423,2036
7.32,8.951293745090187,-3.9960712046055082,8.951293745090187,9.054668998609303,-0.10337525351911547,-0.0037353821044570465,2150,-7.936346051064944,-7.954447643732854,0.018101592667909453,0.00024601833816462366,1958,-1.0149476940252447,-1.1002213548764521,0.08527366085120741,0.0034893637662927286,2036
7.33,8.9261415576843,-4.010112121006758,8.9261415576843,9.029754210101238,-0.10361265241693855,-0.003747128752111682,2150,-7.935929747657899,-7.954295619710584,0.018365872052685243,0.00025698145980650785,1958,-0.9902118100264057,-1.0754585903906582,0.08524678036425251,0.0034901472923047627,2037
7.34,8.900901272864871,-4.024113459220319,8.900901272864871,9.004750270098924,-0.10384899723405144,-0.0037588384146311823,2149,-7.935435119828106,-7.954065063710293,0.01862994388218809,0.00026794204306879437,1958,-0.9654661530367695,-1.0506852063886327,0.08521905335186315,0.0034908963715623584,2037
7.3500000000000005,8.875573139743315,-4.038075081058641,8.875573139743315,8.979657425399166,-0.10408428565585,-0.0037705109764500427,2149,-7.934862172457346,-7.953755978022531,0.018893805565185103,0.000278899979775012,1958,-0.9407109672859731,-1.0259014473766364,0.0851904800906633,0.003491610996674678,2037
7.36,8.850157408298086,-4.051996848726146,8.850157408298086,8.954475923676215,-0.1043185153781273,-0.003782146322362883,2149,-7.934210911200377,-7.953368365712891,0.019157454512515538,0.00028985516177632703,1958,-0.9159464970977145,-1.0011075579633264,0.08516106086561195,0.00349229116058636,2038
7.37,8.824654329372192,-4.065878624820613,8.824654329372192,8.929206013479327,-0.10455168410713411,-0.0037937443375368764,2148,-7.933481342484884,-7.952902230621989,0.019420888137105075,0.00030080748095062844,1958,-0.8911729868873116,-0.9763037828573409,0.08513079597002923,0.0034929368565864505,2038
7.38,8.799064154670718,-4.079720272334515,8.799064154670718,8.903847944230296,-0.10478378955957886,-0.0038053049075070953,2148,-7.932673473511416,-7.952357577365417,0.019684103853999248,0.00031175682920378707,1958,-0.8663906811593057,-0.9514903668648835,0.08509968570557783,0.0034935480783030606,2038
7.390000000000001,8.773387136758364,-4.093521654656379,8.773387136758364,8.878401966221007,-0.10501482946264193,-0.003816827918174512,2148,-7.931787312253316,-7.951734411333701,0.019947099080385694,0.00032270309847164287,1958,-0.8415998245050532,-0.9266675548873083,0.08506773038225524,0.0034941248197025974,2038
7.4,8.747623529056936,-4.107282635572132,8.747623529056936,8.852868330610953,-0.10524480155401544,-0.003828313255812303,2148,-7.930822867456636,-7.951032738692253,0.02020987123561641,0.00033364618071976375,1958,-0.8168006616003035,-0.9018355919187024,0.08503493031839884,0.0034946670750924474,2039
7.41,8.721773585842834,-4.1210030792664485,8.721773585842834,8.827247289424761,-0.10547370358192713,-0.0038397608070683004,2147,-7.929780148640057,-7.950252566381298,0.02047241774124116,0.0003445859679467233,1958,-0.7919934372027807,-0.8769947230434679,0.08500128584068718,0.0034951748391218915,2039
7.42,8.695837562244561,-4.134682850324088,8.695837562244561,8.801539095549714,-0.10570153330515303,-0.003851170458961174,2147,-7.92865916609479,-7.949393902115815,0.02073473602102337,0.00035552235218126726,1958,-0.7671783961497727,-0.8521451934339027,0.08496679728412995,0.003495648106780261,2039
7.43,8.669815714240197,-4.148321813731238,8.669815714240197,8.775744002733235,-0.1059282884930381,-0.0038625420988836747,2147,-7.927459930884488,-7.948456754385458,0.020996823500970364,0.0003664552254861314,1958,-0.7423557833557131,-0.8272872483477806,0.08493146499206745,0.003496086873397475,2040
7.44,8.64370829865488,-4.16191983487683,8.64370829865488,8.749862265580406,-0.10615396692552502,-0.0038738756146033024,2146,-7.926182454845109,-7.947441132454477,0.02125867760936831,0.00037738447996177055,1958,-0.7175258438097741,-0.8024211331259312,0.0848952893161571,0.0034964911346416277,2040
7.45,8.617515573158265,-4.175476779553886,8.617515573158265,8.723894139551433,-0.1063785663931667,-0.0038851708942630714,2146,-7.924826750584833,-7.946347046361617,0.021520295776783847,0.0003883100077399608,1958,-0.6926888225734359,-0.7775470931898188,0.08485827061638296,0.0034968608865229636,2040
7.46,8.591237796261975,-4.188992513960835,8.591237796261975,8.697839880959139,-0.10660208469716459,-0.003896427826385966,2146,-7.923392831483909,-7.945174506920023,0.02178167543611496,0.0003992317009929346,1958,-0.6678449647780693,-0.7526653740391197,0.08482040926105024,0.0034971961253930477,2040
7.47,8.564875227317055,-4.202466904702838,8.564875227317055,8.671699746966436,-0.10682451964937976,-0.0039076462998725164,2145,-7.921880711694542,-7.94392352571714,0.02204281402259734,0.00041014945192795974,1958,-0.6429945156225171,-0.7277762212492986,0.08478170562678153,0.003497496847944496,2041
7.48,8.538428126511425,-4.215899818793094,8.538428126511425,8.64547399558377,-0.10704586907234406,-0.003918826204000719,2145,-7.920290406140743,-7.942594115114585,0.022303708973842554,0.0004210631527928818,1958,-0.6181377203706858,-0.7028798804691863,0.08474216009850052,0.003497763051207625,2041
7.49,8.511896754867285,-4.2292911236541695,8.511896754867285,8.619162885666594,-0.10726613079930938,-0.003929967428432503,2145,-7.918621930518184,-7.941186288248043,0.022564357729858712,0.0004319726958752247,1958,-0.5932748243491028,-0.6779765974185539,0.08470177306945097,0.0034979947325573047,2041
7.5,8.48528137423857,-4.242640687119284,8.48528137423857,8.592766676912804,-0.10748530267423335,-0.0039410698632077286,2145,-7.916875301294051,-7.939700059027118,0.02282475773306797,0.00044287797350307453,1958,-0.5684060729445235,-0.6530666178856886,0.08466054494116508,0.0034981918897045946,2042
7.51,8.458582247308339,-4.255948377433643,8.458582247308339,8.566285629860174,-0.10770338255183662,-0.0039521333987527964,2144,-7.915050535706865,-7.938135442135212,0.023084906428347866,0.00045377887804680384,1958,-0.5435317116014776,-0.6281501877249674,0.08461847612348995,0.0034983545207059987,2042
7.5200000000000005,8.431799637586188,-4.269214063255712,8.431799637586188,8.539720005883794,-0.1079203682976044,-0.003963157925877288,2144,-7.913147651766325,-7.936492453029367,0.02334480126304247,0.0004646753019209816,1958,-0.5186519858198675,-0.6032275528544307,0.08457556703456322,0.003498482623956863,2042
7.53,8.404933809405678,-4.282437613658526,8.404933809405678,8.513070067193475,-0.10813625778779765,-0.003974143335772751,2144,-7.91116666825313,-7.934771107940125,0.023604439686994164,0.00047556713758214325,1958,-0.49376714115255077,-0.5782989592533554,0.08453181810080468,0.003498576198190824,2042
7.54,8.377985027921673,-4.295618898130987,8.377985027921673,8.486336076831176,-0.10835104890950391,-0.003985089520021596,2143,-7.909107604718787,-7.932971423871353,0.023863819152565934,0.00048645427753419863,1958,-0.4688774232028875,-0.5533646529598263,0.08448722975693877,0.0034986352424875287,2043
7.55,8.350953559107772,-4.308757786579132,8.350953559107772,8.459518298668398,-0.10856473956062622,-0.003995996370588373,2143,-7.9069704814854225,-7.931093418600093,0.02412293711467155,0.0004973366143262558,1958,-0.44398307762235373,-0.5284248800683092,0.08444180244595546,0.0034986597562619206,2043
7.5600000000000005,8.323839669753658,-4.321854149327441,8.323839669753658,8.43261699740359,-0.1087773276499308,-0.004006863779829726,2143,-7.904755319645576,-7.929137110676373,0.024381791030796286,0.0005082140405561555,1958,-0.4190843501080853,-0.503479886727221,0.08439553661913571,0.003498649739273836,2043
7.57,8.296643627462476,-4.334907857120098,8.296643627462476,8.405632438559522,-0.10898881109704543,-0.004017691640489519,2142,-7.9024621410620055,-7.927102519423024,0.02464037836101914,0.0005190864488681633,1958,-0.3941814864004745,-0.4785299191365008,0.0843484327360263,0.003498605191621253,2044
7.58,8.26936570064818,-4.34791878112228,8.26936570064818,8.378564888480678,-0.10919918783249771,-0.004028479845703254,2142,-7.900090968367455,-7.924989664935501,0.02489869656804625,0.0005299537319579514,1958,-0.369274732280728,-0.45357522354517976,0.08430049126445176,0.0034985261137453357,2044
7.59,8.242006158532899,-4.360886792921416,8.242006158532899,8.351414614330618,-0.10940845579771973,-0.004039228288995614,2142,-7.8976418249644444,-7.922798568081671,0.025156743117226807,0.0005408157825701294,1958,-0.3443643335684585,-0.428616046248951,0.08425171268049253,0.0034984125064253936,2044
7.6000000000000005,8.214565271144263,-4.37381176452847,8.214565271144263,8.324181884089352,-0.10961661294508945,-0.0040499368642873245,2141,-7.895114735025025,-7.920529250501615,0.025414515476589607,0.0005516724935027235,1958,-0.3194505361192397,-0.4036526335877384,0.0842020974684987,0.003498264370784376,2044
7.61,8.187043309312758,-4.386693568379184,8.187043309312758,8.29686696655068,-0.10982365723792123,-0.004060605465888149,2141,-7.89250972349056,-7.9181817346074155,0.025672011116855787,0.0005625237576051519,1958,-0.29453358582219996,-0.37868523194326564,0.08415164612106563,0.0034980817082828613,2045
7.62,8.159440544669032,-4.399532077335358,8.159440544669032,8.269470131319547,-0.11002958665051657,-0.0040712339885064465,2141,-7.889826816071457,-7.915756043582926,0.025929227511469043,0.0005733694677814436,1958,-0.26961372859757615,-0.35371408773662444,0.08410035913904826,0.003497864520725041,2045
7.63,8.131757249641225,-4.412327164686094,8.131757249641225,8.241991648809393,-0.11023439916816744,-0.00408182232724441,2140,-7.887066039246934,-7.913252201383555,0.02618616213662107,0.0005842095169889027,1958,-0.24469121039429512,-0.32873944742584216,0.08404823703154705,0.003497612810255471,2045
7.640000000000001,8.10399369745229,-4.425078704149043,8.10399369745229,8.214431790239464,-0.11043809278717208,-0.00409237037759984,2140,-7.88422742026474,-7.910670232736018,0.026442812471277007,0.0005950437982425736,1958,-0.2197662771875543,-0.3037615575034497,0.08399528031589537,0.0034973265793572317,2046
7.65,8.07615016211728,-4.437786569871658,8.07615016211728,8.186790827632146,-0.1106406655148653,-0.00410287803546888,2140,-7.881310987140901,-7.908010163138101,0.026699175997200876,0.0006058722046136042,1958,-0.19483917497638314,-0.2787806644940488,0.08394148951766567,0.0034970058308553525,2046
7.66,8.048226918440642,-4.450450636432434,8.048226918440642,8.159069033810281,-0.11084211536963907,-0.00411334519714743,2140,-7.878316768659431,-7.905272018858406,0.026955250198974674,0.0006166946292311647,1958,-0.1699101497812137,-0.25379701495187873,0.08388686517066506,0.0034966505679167436,2046
7.67,8.02022424201352,-4.463070778842148,8.02022424201352,8.131266682394472,-0.1110424403809537,-0.004123771759330571,2139,-7.875244794372059,-7.902455826936093,0.027211032564033354,0.000627510965283351,1958,-0.14497944764146292,-0.22881085545838314,0.08383140781692024,0.00349626079404721,2046
7.68,7.99214240921102,-4.475646872545092,7.99214240921102,8.103384047800382,-0.11124163858936328,-0.00413415761911406,2139,-7.872095094597932,-7.89956161518061,0.027466520582677557,0.0006383211060185046,1958,-0.12004731461308968,-0.20382243261977567,0.083775118006686,0.003495836513095567,2047
7.69,7.963981697189499,-4.488178793420295,7.963981697189499,8.075421405236026,-0.11143970804652681,-0.0041445026739937675,2139,-7.868867700423315,-7.896589412171423,0.027721711748106986,0.0006491249447460774,1958,-0.09511399676618809,-0.17883199306460687,0.08371799629841879,0.0034953777292474073,2047
7.7,7.935742383883821,-4.500666417782757,7.935742383883821,8.047379030699059,-0.11163664681523681,-0.004154806821869129,2138,-7.865562643701283,-7.8935392472577295,0.02797660355644587,0.000659922374837957,1959,-0.07017974018254002,-0.15383978344133006,0.08366004325879003,0.003494884447031046,2047
7.71,7.907424748004604,-4.513109622384667,7.907424748004604,8.01925720097404,-0.11183245296943682,-0.004165069961044276,2138,-7.862179957051418,-7.890411150558175,0.028231193506757277,0.000670713289727766,1959,-0.045244790953188285,-0.12884605041586664,0.08360125946267835,0.0034943566713162687,2047
7.72,7.879029069035477,-4.525508284416623,7.879029069035477,7.991056193629718,-0.1120271245942421,-0.004175291990229216,2138,-7.858719673859465,-7.887205152960547,0.02848547910108286,0.0006814975829165385,1959,-0.02030939517601391,-0.1038510406691715,0.0835416454931576,0.003493794407312437,2048
7.73,7.850555627230335,-4.537862281508831,7.850555627230335,7.962776287016279,-0.11222065978594438,-0.004185472808535509,2137,-7.855181828277025,-7.883921286121481,0.02873945784445557,0.0006922751479676408,1959,0.004626201046688268,-0.07885500089479895,0.08348120194148723,0.003493197660567588,2048
7.74,7.822004703610544,-4.550171491732329,7.822004703610544,7.9344177602626,-0.11241305665205635,-0.004195612315486879,2137,-7.851566455221202,-7.880559582466135,0.028993127244931503,0.0007030458785133352,1959,0.029561751610656235,-0.053858177796467316,0.08341992940712355,0.003492566436973358,2048
7.75,7.793376579962205,-4.562435793600184,7.793376579962205,7.905980893273501,-0.11260431331129582,-0.004205710411008553,2137,-7.847873590374276,-7.877120075187878,0.02924648481360257,0.0007138096682499069,1959,0.05449701041206849,-0.028860818085624504,0.08335782849769299,0.003491900742758578,2049
7.76,7.764671538833334,-4.574655066068684,7.764671538833334,7.877465966726978,-0.11279442789364297,-0.004215766995439715,2136,-7.844103270183326,-7.873602798247966,0.02949952806464106,0.0007245664109459139,1959,0.0794317313499883,-0.003863168479012971,0.08329489982900125,0.003491200584493996,2049
7.7700000000000005,7.735889863531096,-4.586829188538549,7.735889863531096,7.84887326207143,-0.1129833985403339,-0.004225781969528427,2136,-7.840255531859894,-7.870007786375198,0.0297522545153044,0.0007353160004361474,1959,0.1043656683287944,0.02113452430376593,0.08323114402502847,0.003490465969092113,2049
7.78,7.707031838119014,-4.598958040856097,7.707031838119014,7.820203061522889,-0.11317122340387506,-0.004235755234429621,2136,-7.836330413379598,-7.866335075065575,0.03000466168597809,0.0007460583306302523,1959,0.1292985752605816,0.046132013542685694,0.08316656171789591,0.0034896969037995374,2049
7.79,7.6780977474141405,-4.6110415033144605,7.6780977474141405,7.791455648062226,-0.11335790064808612,-0.004245686691714956,2135,-7.832327953481779,-7.862584700581959,0.030256747100178887,0.0007567932955042352,1959,0.154230206067636,0.0711290525197308,0.08310115354790519,0.003488893396210435,2050
7.8,7.649087876984278,-4.623079456654736,7.649087876984278,7.762631305432367,-0.11354342844808883,-0.0042555762433639805,2135,-7.828248191669099,-7.858756699953699,0.03050850828460092,0.000767520789111271,1959,0.17916031468481797,0.09612539452133093,0.08303492016348701,0.0034880554542526514,2050
7.8100000000000005,7.620002513145126,-4.635071782067186,7.620002513145126,7.733730318135481,-0.11372780499035479,-0.004265423791775098,2135,-7.824091168207154,-7.854851110976281,0.030759942769125238,0.0007782407055766305,1959,0.20408865506202553,0.12112079284079641,0.08296786222122912,0.0034871830861983076,2050
